player_id,fifa_version,short_name,long_name,player_positions,age,dob,height_cm,weight_kg,league_name,club_name,club_position,nationality_name,preferred_foot,overall,potential,birth_month,birth_quarter,birth_year,football_year_type,football_year_month,football_year_quarter,primary_position,position_group,is_tier_1,league_tier,rating_tier,is_starter,rating_decile
198633,23,A. Iannarilli,Antony Iannarilli,GK,31,1990-12-18,186,79,Serie B,Ternana,GK,Italy,Right,68,68,12,4,1990,jan,12,4,GK,GK,False,Other,Top 20%,True,8
198635,22,Wellington Silva,Wellington Alves da Silva,"RM, LM, CF",28,1993-01-06,173,65,J-League,Gamba Osaka,SUB,Brazil,Right,68,68,1,1,1993,jan,1,1,RM,Midfielders,True,Tier 1,Top 20%,False,8
198638,18,O. Buff,Oliver Buff,"CAM, CM",24,1992-08-03,176,68,La Liga 2,Real Zaragoza,SUB,Switzerland,Right,69,74,8,3,1992,jan,8,3,CAM,Midfielders,False,Other,Top 20%,False,9
198640,17,Z. Labyad,Zakaria Labyad,"CAM, RW, LW",23,1993-03-09,173,74,Eredivisie,FC Utrecht,SUB,Morocco,Right,74,78,3,1,1993,jan,3,1,CAM,Midfielders,True,Tier 1,Top 20%,False,10
198641,19,K. Zohore,Kenneth Dahrup Zohorè,ST,24,1994-01-31,194,96,Premier League,Cardiff City,SUB,Denmark,Left,72,77,1,1,1994,jan,1,1,ST,Forwards,True,Tier 1,Top 20%,False,10
198642,18,D. Ulvestad,Dan Peter Ulvestad,CB,28,1989-04-04,189,84,Eliteserien,Kristiansund,RCB,Norway,Right,67,68,4,2,1989,jan,4,2,CB,Defenders,False,Other,Middle,True,8
198644,20,V. Diomande,Vamouti Diomande,LM,28,1991-01-20,169,66,Eliteserien,Mjøndalen,SUB,Côte d'Ivoire,Right,60,60,1,1,1991,jan,1,1,LM,Midfielders,False,Other,Middle,False,4
198648,16,B. Natcho,Bibras Natcho,"CM, CDM",27,1988-02-18,176,77,Premier League,CSKA Moskva,SUB,Israel,Right,80,81,2,1,1988,jan,2,1,CM,Midfielders,True,Tier 1,Top 20%,False,10
198650,16,A. Sbaffo,Alessandro Sbaffo,"CAM, CM",24,1990-08-27,188,80,Serie A,Chievo Verona,RES,Italy,Right,65,71,8,3,1990,jan,8,3,CAM,Midfielders,True,Tier 1,Middle,False,7
198653,21,M. Silva,Martín Andrés Silva Leites,GK,37,1983-03-25,186,80,Primera División,Libertad,GK,Uruguay,Right,75,75,3,1,1983,jan,3,1,GK,GK,False,Other,Top 20%,True,10
198654,17,A. Kolomeytsev,Aleksandr Kolomeytsev,"CAM, LM, CM",27,1989-02-21,183,78,Premier League,FC Lokomotiv Moscow,SUB,Russia,Right,70,71,2,1,1989,jan,2,1,CAM,Midfielders,True,Tier 1,Top 20%,False,9
198655,21,C. Missilou,Christopher Gaël Missilou,"CDM, CM",27,1992-07-18,180,75,League One,Swindon Town,SUB,Congo,Right,64,64,7,3,1992,jan,7,3,CDM,Midfielders,False,Other,Middle,False,6
198657,15,J. Svensson,Jonas Svensson,"RB, CM",21,1993-03-06,170,70,Eliteserien,Rosenborg BK,RB,Norway,Right,64,72,3,1,1993,jan,3,1,RB,Defenders,False,Other,Middle,True,6
198658,16,F. Midtsjø,Fredrik Midtsjø,CM,21,1993-08-11,176,70,Eliteserien,Rosenborg,SUB,Norway,Right,70,77,8,3,1993,jan,8,3,CM,Midfielders,False,Other,Top 20%,False,9
198682,15,F. Masi,Federico Masi,CB,23,1990-10-10,190,84,Serie B,Bari,RES,Italy,Right,60,67,10,4,1990,jan,10,4,CB,Defenders,False,Other,Middle,False,4
198683,20,M. Gabbiadini,Manolo Gabbiadini,ST,27,1991-11-26,181,75,Serie A,Sampdoria,SUB,Italy,Left,76,77,11,4,1991,jan,11,4,ST,Forwards,True,Tier 1,Top 20%,False,10
198685,19,L. O'Brien,Liam Daniel O'Brien,GK,26,1991-11-30,188,79,League One,Coventry City,RES,England,Right,60,62,11,4,1991,sept,3,1,GK,GK,False,Other,Middle,False,4
198687,22,S. Ciss,Saliou Ciss,"LB, LM",32,1989-06-15,174,72,Ligue 2,Nancy,LB,Senegal,Left,69,69,6,2,1989,jan,6,2,LB,Defenders,False,Other,Top 20%,True,9
198688,17,F. Pogba,Peïlé Florentin Pogba,CB,25,1990-08-19,188,90,Ligue 1,AS Saint-Étienne,LCB,Guinea,Left,77,80,8,3,1990,jan,8,3,CB,Defenders,True,Tier 1,Top 20%,True,10
198689,19,K. Marsh-Brown,Keanu Marqheal Marsh-Brown,RM,25,1992-08-10,185,78,League Two,Newport County,SUB,England,Right,62,63,8,3,1992,sept,12,4,RM,Midfielders,False,Other,Middle,False,5
19869,16,C. Hackett,Chris Hackett,RM,32,1983-03-01,183,79,League Two,Barnet,RM,England,Right,59,59,3,1,1983,sept,7,3,RM,Midfielders,False,Other,Middle,True,4
198690,17,R. Torres,Róger Mauricio Torres Hoya,CAM,24,1991-07-13,168,62,Liga BetPlay,Alianza Petrolera,CAM,Colombia,Left,66,68,7,3,1991,jan,7,3,CAM,Midfielders,False,Other,Middle,True,7
198692,15,D. Parrett,Dean Parrett,"CM, CAM",22,1991-11-16,178,73,League Two,Stevenage,CAM,England,Right,58,64,11,4,1991,sept,3,1,CM,Midfielders,False,Other,Middle,True,3
198694,15,Carles Martínez,Carles Marc Martínez Embuena,CDM,26,1988-01-03,180,80,Ekstraklasa,Piast Gliwice,SUB,Spain,Right,65,68,1,1,1988,jan,1,1,CDM,Midfielders,False,Other,Middle,False,7
198701,18,S. Pettinari,Stefano Pettinari,ST,25,1992-01-27,185,79,Serie B,Pescara,ST,Italy,Right,67,70,1,1,1992,jan,1,1,ST,Forwards,False,Other,Middle,True,8
198702,21,K. Barmen,Kristoffer Barmen,CM,26,1993-08-19,190,76,Eliteserien,Brann,LCM,Norway,Right,67,70,8,3,1993,jan,8,3,CM,Midfielders,False,Other,Middle,True,8
198704,19,J. McEachran,Joshua Mark McEachran,"CM, CDM, CAM",25,1993-03-01,178,65,Championship,Brentford,CDM,England,Left,69,73,3,1,1993,sept,7,3,CM,Midfielders,False,Other,Top 20%,True,9
198705,20,A. Najar,Andy Aryel Najar Rodríguez,"RB, CB",26,1993-03-16,170,69,Jupiler Pro League,Anderlecht,SUB,Honduras,Right,71,73,3,1,1993,jan,3,1,RB,Defenders,False,Other,Top 20%,False,9
198706,20,Luis Alberto,Luis Alberto Romero Alconchel,"CAM, CM, CF",26,1992-09-28,183,74,Serie A,Lazio,CM,Spain,Right,84,86,9,3,1992,jan,9,3,CAM,Midfielders,True,Tier 1,Top 20%,True,10
198709,16,S. Þorsteinsson,Steinþór Freyr Þórsteinsson,"LM, RM",29,1985-07-29,171,68,Eliteserien,Viking FK,SUB,Iceland,Right,68,68,7,3,1985,jan,7,3,LM,Midfielders,False,Other,Top 20%,False,8
198710,16,J. Rodríguez,James David Rodríguez Rubio,"CAM, CM, RW",23,1991-07-12,180,75,La Liga,Real Madrid,CAM,Colombia,Left,87,93,7,3,1991,jan,7,3,CAM,Midfielders,True,Tier 1,Top 20%,True,10
198712,15,M. Lignani,Matteo Lignani,"RM, CM",23,1990-08-23,181,68,Serie B,Perugia,SUB,Italy,Right,61,65,8,3,1990,jan,8,3,RM,Midfielders,False,Other,Middle,False,5
198715,18,Sergio León,Sergio León Limones,"ST, RM",28,1989-01-06,178,73,La Liga,Real Betis,SUB,Spain,Right,77,77,1,1,1989,jan,1,1,ST,Forwards,True,Tier 1,Top 20%,False,10
198717,16,W. Zaha,Wilfried Zaha,"RM, RW",22,1992-11-10,180,66,Premier League,Crystal Palace,RM,England,Right,78,81,11,4,1992,sept,3,1,RM,Midfielders,True,Tier 1,Top 20%,True,10
198719,20,N. Redmond,Nathan Redmond,"LW, CF",25,1994-03-06,173,69,Premier League,Southampton,LW,England,Right,77,80,3,1,1994,sept,7,3,LW,Forwards,True,Tier 1,Top 20%,True,10
198721,15,D. Cappelletti,Daniel Cappelletti,RB,22,1991-10-09,183,76,Serie B,Cittadella,RB,Italy,Right,55,63,10,4,1991,jan,10,4,RB,Defenders,False,Other,Bottom 20%,True,2
198726,15,R. Boakye,Richmond Yiadom Boakye,"ST, LW",21,1993-01-28,180,77,Serie A,Atalanta,LS,Ghana,Right,70,77,1,1,1993,jan,1,1,ST,Forwards,True,Tier 1,Top 20%,True,9
198731,16,E. Rashani,Elbasan Rashani,LW,22,1993-05-09,181,71,Eliteserien,Rosenborg,RW,Kosovo,Left,64,69,5,2,1993,jan,5,2,LW,Forwards,False,Other,Middle,True,6
198733,19,O. Kefkir,Oğuzhan Kefkir,"LM, LW",26,1991-08-27,173,72,3. Liga,Uerdingen,LM,Germany,Left,65,65,8,3,1991,jan,8,3,LM,Midfielders,False,Other,Middle,True,7
198735,18,Javi Jiménez,Javier Jiménez Camarero,GK,30,1987-06-08,183,77,Eliteserien,Tromsø,SUB,Spain,Right,66,66,6,2,1987,jan,6,2,GK,GK,False,Other,Middle,False,7
19874,16,D. Whitehead,Dean Whitehead,"CM, CDM",33,1982-01-21,183,77,Championship,Huddersfield Town,RCM,England,Right,70,70,1,1,1982,sept,5,2,CM,Midfielders,False,Other,Top 20%,True,9
198740,17,A. Acosta,Alberto Joshimar Acosta Alvarado,"CM, CAM, LB",28,1988-02-26,167,69,Liga MX,Tigres UANL,SUB,Mexico,Left,66,66,2,1,1988,jan,2,1,CM,Midfielders,False,Other,Middle,False,7
198743,16,Rafaël Dias,Rafaël Marques Dias Brito,"CAM, CM",24,1991-01-29,180,73,Ligue 2,Créteil,RCM,Portugal,Right,65,69,1,1,1991,jan,1,1,CAM,Midfielders,False,Other,Middle,True,7
198748,15,D. Malrechauffe,Damián Alejandro Malrechauffe Verdún,CB,29,1984-10-19,184,74,Liga Profesional,Quilmes Atlético Club,SUB,Uruguay,Right,64,64,10,4,1984,jan,10,4,CB,Defenders,False,Other,Middle,False,6
198749,15,J. Corona,Joe Benny Corona Crespín,"CM, CAM",23,1990-07-09,172,73,Liga MX,Tijuana,RCM,United States,Right,67,71,7,3,1990,jan,7,3,CM,Midfielders,False,Other,Middle,True,8
198751,16,J. Madueña,José Antonio Madueña López,RB,25,1990-05-29,177,78,Liga MX,Atlas,RWB,Mexico,Right,63,67,5,2,1990,jan,5,2,RB,Defenders,False,Other,Middle,True,6
198752,16,S. Torp,Sverre Martin Torp,"CDM, CM, CB",23,1992-03-03,180,77,Eliteserien,Sandefjord Fotball,SUB,Norway,Right,55,61,3,1,1992,jan,3,1,CDM,Midfielders,False,Other,Bottom 20%,False,2
198760,21,S. Taïder,Saphir Sliti Taïder,"CM, CDM, LW",28,1992-02-29,180,79,Major League Soccer,Montreal Impact,LCM,Algeria,Right,75,75,2,1,1992,jan,2,1,CM,Midfielders,False,Other,Top 20%,True,10
198761,19,B. McGrath,Brent Colm McGrath,ST,27,1991-06-18,184,81,Superliga,Esbjerg,SUB,Australia,Right,59,60,6,2,1991,jan,6,2,ST,Forwards,False,Other,Middle,False,4
198775,16,K. De Silva,Kyle De Silva,"LM, RM, ST",21,1993-11-29,178,72,League Two,Notts County,SUB,England,Left,62,67,11,4,1993,sept,3,1,LM,Midfielders,False,Other,Middle,False,5
198776,16,J. Williams,Jonathan Peter Williams,"CAM, LM, CM",21,1993-10-09,168,60,Championship,Nottingham Forest,LM,Wales,Right,72,79,10,4,1993,sept,2,1,CAM,Midfielders,False,Other,Top 20%,True,10
198782,15,T. Wils,Thomas Wils,"CDM, CM",24,1990-04-24,181,67,Jupiler Pro League,Lierse,SUB,Belgium,Right,66,68,4,2,1990,jan,4,2,CDM,Midfielders,False,Other,Middle,False,7
198783,18,J. Toledo,Javier Fabián Toledo,ST,31,1986-04-20,190,89,Liga Profesional,Atlético Tucumán,LS,Argentina,Left,73,73,4,2,1986,jan,4,2,ST,Forwards,False,Other,Top 20%,True,10
198784,15,A. Oxlade-Chamberlain,Alex Oxlade-Chamberlain,"RM, CM, RW",20,1993-08-15,175,70,Premier League,Arsenal,RW,England,Right,78,86,8,3,1993,sept,12,4,RM,Midfielders,True,Tier 1,Top 20%,True,10
198785,20,N. Çiftçi,Nadir Çiftçi,"ST, RW",27,1992-02-12,185,77,Super Lig,Gençlerbirliği SK,SUB,Turkey,Right,65,66,2,1,1992,jan,2,1,ST,Forwards,False,Other,Middle,False,7
198790,16,Borja Gómez,Borja Gómez Pérez,CB,27,1988-05-14,183,81,La Liga 2,Real Oviedo,RES,Spain,Left,69,69,5,2,1988,jan,5,2,CB,Defenders,False,Other,Top 20%,False,9
198806,16,Neto,Hélio Hermito Zampier Neto,"CB, RB",29,1985-08-16,195,95,Rest of World,Associação Chapecoense de Futebol,SUB,Brazil,Right,69,69,8,3,1985,jan,8,3,CB,Defenders,False,Other,Top 20%,False,9
198807,16,Carlos César,Carlos César Neves,RB,28,1987-04-21,174,71,Rest of World,Clube Atlético Mineiro,SUB,Brazil,Right,70,70,4,2,1987,jan,4,2,RB,Defenders,False,Other,Top 20%,False,9
198810,19,B. Wright,Bailey Colin Wright,"CB, RB",25,1992-07-28,184,79,Championship,Bristol City,SUB,Australia,Right,72,75,7,3,1992,jan,7,3,CB,Defenders,False,Other,Top 20%,False,10
198811,23,F. Jensen,Fredrik Oldrup Jensen,"CDM, CB",29,1993-05-18,186,73,Eliteserien,Vålerenga,LCB,Norway,Right,66,66,5,2,1993,jan,5,2,CDM,Midfielders,False,Other,Middle,True,7
198812,15,J. Durand,Johann Durand,GK,33,1981-06-17,182,71,Ligue 1,Évian Thonon Gaillard FC,RES,France,Right,60,60,6,2,1981,jan,6,2,GK,GK,True,Tier 1,Middle,False,4
198816,19,P. Bouby,Pierre Bouby,"CDM, CB",34,1983-10-17,184,78,Ligue 2,Orléans,SUB,France,Left,66,66,10,4,1983,jan,10,4,CDM,Midfielders,False,Other,Middle,False,7
198817,15,R. Amalfitano,Romain Amalfitano,"CAM, RW",24,1989-08-27,175,69,Ligue 2,Dijon FCO,RW,France,Right,68,71,8,3,1989,jan,8,3,CAM,Midfielders,False,Other,Top 20%,True,8
198819,17,K. Bérigaud,Kévin Bérigaud,"ST, CF",28,1988-05-09,176,72,Ligue 1,Montpellier Hérault SC,SUB,France,Right,71,71,5,2,1988,jan,5,2,ST,Forwards,True,Tier 1,Top 20%,False,9
198825,21,M. Cullen,Mark Cullen,ST,28,1992-04-21,175,75,League Two,Port Vale,ST,England,Right,61,61,4,2,1992,sept,8,3,ST,Forwards,False,Other,Middle,True,5
198826,17,A. Lisuzzo,Andrea Lisuzzo,CB,35,1981-01-26,183,76,Serie B,Pisa,RCB,Italy,Right,68,68,1,1,1981,jan,1,1,CB,Defenders,False,Other,Top 20%,True,8
198831,17,Vinícius,Vinícius Santos Silva,"ST, LW, LM",22,1993-08-03,180,72,Super Lig,Adanaspor,SUB,Brazil,Right,70,75,8,3,1993,jan,8,3,ST,Forwards,False,Other,Top 20%,False,9
198832,16,S. Sangweni,Doctor Siyabonga Sangweni,"CB, RB",33,1981-09-29,181,78,Premier League,Orlando Pirates,LCB,South Africa,Right,73,73,9,3,1981,jan,9,3,CB,Defenders,True,Tier 1,Top 20%,True,10
198836,15,V. Pajot,Vincent Pajot,"CDM, CM",23,1990-08-19,176,64,Ligue 1,Stade Rennais FC,LCM,France,Right,72,78,8,3,1990,jan,8,3,CDM,Midfielders,True,Tier 1,Top 20%,True,10
198838,17,Pau Torres,Pau Torres Riba,GK,29,1987-06-04,185,79,La Liga 2,Real Valladolid,GK,Spain,Left,68,68,6,2,1987,jan,6,2,GK,GK,False,Other,Top 20%,True,8
198839,23,Fran Grima,Francesc Grima Aguilera,"RB, RM",35,1987-02-05,174,70,La Liga 2,UD Ibiza,SUB,Spain,Right,65,65,2,1,1987,jan,2,1,RB,Defenders,False,Other,Middle,False,7
198840,18,Abraham,Abraham Minero Fernández,"LB, LM",31,1986-02-22,175,71,La Liga 2,Gimnàstic Tarragona,LB,Spain,Left,70,70,2,1,1986,jan,2,1,LB,Defenders,False,Other,Top 20%,True,9
198841,16,Jonathan De Amo,Jonathan De Amo Pérez,CB,25,1990-01-13,190,81,La Liga,Celta de Vigo,RES,Spain,Right,65,69,1,1,1990,jan,1,1,CB,Defenders,True,Tier 1,Middle,False,7
198843,15,Aday Benítez,Francisco Aday Benítez Caraballo,"CF, CAM, RM, CM",26,1987-12-16,179,79,La Liga 2,Girona FC,SUB,Spain,Right,61,65,12,4,1987,jan,12,4,CF,Forwards,False,Other,Middle,False,5
198844,15,Miguélez,David Miguélez Miguel,"CAM, ST",33,1981-05-05,179,75,La Liga 2,Racing Santander,SUB,Spain,Right,67,67,5,2,1981,jan,5,2,CAM,Midfielders,False,Other,Middle,False,8
198845,16,Marcos,Marcos Eusebio Jiménez de la Espada Martín,ST,28,1986-11-03,186,76,La Liga 2,Gimnàstic de Tarragona,SUB,Spain,Right,64,64,11,4,1986,jan,11,4,ST,Forwards,False,Other,Middle,False,6
198846,15,J. Amione,Jerónimo Arturo Amione Cevallos,"ST, RW, LW",24,1990-03-31,172,74,Liga MX,Toluca,SUB,Mexico,Left,67,73,3,1,1990,jan,3,1,ST,Forwards,False,Other,Middle,False,8
198849,15,T. Petsos,Athanasios Petsos,"CDM, RB, CM",23,1991-06-05,184,80,Bundesliga,SK Rapid Wien,SUB,Greece,Right,66,72,6,2,1991,jan,6,2,CDM,Midfielders,True,Tier 1,Middle,False,7
198852,16,Mandi,Armando Sosa Peña,"CDM, CM, CB",26,1989-03-01,182,76,La Liga 2,Elche,RCB,Spain,Right,68,70,3,1,1989,jan,3,1,CDM,Midfielders,False,Other,Top 20%,True,8
198856,15,C. Avevor,Christopher Avevor,"CDM, RB, CB",22,1992-02-11,185,88,2. Bundesliga,Fortuna Düsseldorf,RES,Germany,Right,65,71,2,1,1992,jan,2,1,CDM,Midfielders,False,Other,Middle,False,7
198857,22,S. Romagnoli,Simone Romagnoli,CB,31,1990-02-09,193,85,Serie A,Empoli,LCB,Italy,Right,72,72,2,1,1990,jan,2,1,CB,Defenders,True,Tier 1,Top 20%,True,10
198858,15,A. De Vito,Andrea De Vito,LB,22,1991-11-27,179,72,Serie B,Varese,LB,Italy,Left,59,66,11,4,1991,jan,11,4,LB,Defenders,False,Other,Middle,True,4
198861,15,N. Mendy,Nampalys Mendy,CDM,22,1992-06-23,168,68,Ligue 1,Nice,RDM,France,Right,71,79,6,2,1992,jan,6,2,CDM,Midfielders,True,Tier 1,Top 20%,True,9
198863,16,P. González,Pablo Andrés González,"RW, ST, CAM",30,1985-05-28,180,73,Serie B,Novara,RW,Argentina,Left,72,72,5,2,1985,jan,5,2,RW,Forwards,False,Other,Top 20%,True,10
198867,17,F. L'Hostis,Franck L'Hostis,GK,26,1990-04-03,186,77,Ligue 2,Clermont,RES,France,Right,68,69,4,2,1990,jan,4,2,GK,GK,False,Other,Top 20%,False,8
198868,21,N. Isimat-Mirin,Nicolas Isimat-Mirin,CB,28,1991-11-15,187,78,Super Lig,Beşiktaş,RES,France,Right,70,70,11,4,1991,jan,11,4,CB,Defenders,False,Other,Top 20%,False,9
198870,16,Paulo Roberto,Paulo Roberto da Silva,"CDM, CM",28,1987-03-06,176,79,Rest of World,Figueirense,RCM,Brazil,Right,70,70,3,1,1987,jan,3,1,CDM,Midfielders,False,Other,Top 20%,True,9
198872,17,Cala,Sergio Calatayud Lebrón,"LM, CAM, CM",26,1990-03-02,172,65,Allsvenskan,Jönköpings Södra,RES,Spain,Left,64,65,3,1,1990,jan,3,1,LM,Midfielders,False,Other,Middle,False,6
198873,15,D. Claasen,Daylon Claasen,"RM, LM, CAM, CM",24,1990-01-28,170,65,2. Bundesliga,1860 München,SUB,South Africa,Right,64,68,1,1,1990,jan,1,1,RM,Midfielders,False,Other,Middle,False,6
198874,17,Adriano,Carlos Adriano de Souza Cruz,ST,28,1987-09-28,170,64,K League 1,Seoul,RS,Brazil,Right,76,76,9,3,1987,jan,9,3,ST,Forwards,True,Tier 1,Top 20%,True,10
198877,16,Giovanni,Giovanni Aparecido Adriano dos Santos,GK,28,1987-02-05,191,83,Rest of World,Atlético Mineiro,SUB,Brazil,Right,72,72,2,1,1987,jan,2,1,GK,GK,False,Other,Top 20%,False,10
198891,18,C. Clifford,Conor Paul Clifford,CM,25,1991-10-01,182,77,Premier Division,Dundalk FC,SUB,Republic of Ireland,Right,59,64,10,4,1991,jan,10,4,CM,Midfielders,False,Other,Middle,False,4
198892,23,N. Mijušković,Nemanja Mijušković,CB,30,1992-03-04,185,80,Ekstraklasa,Miedź Legnica,RCB,Montenegro,Right,65,65,3,1,1992,jan,3,1,CB,Defenders,False,Other,Middle,True,7
198898,15,Vítor Saba,Vítor Rodrigues Saba,CAM,23,1990-07-11,184,73,A-League,Western Sydney Wanderers,SUB,Brazil,Left,64,67,7,3,1990,jan,7,3,CAM,Midfielders,False,Other,Middle,False,6
198899,19,João Pereira,João Duarte Vieira Pereira,"LB, CB",28,1990-05-10,183,80,Superliga,SønderjyskE,RES,Portugal,Left,62,62,5,2,1990,jan,5,2,LB,Defenders,False,Other,Middle,False,5
198900,15,U. Ćosić,Uroš Ćosić,CB,21,1992-10-24,186,82,Serie B,Frosinone,SUB,Serbia,Right,66,73,10,4,1992,jan,10,4,CB,Defenders,False,Other,Middle,False,7
198903,22,R. Aya,Ramzi Aya,CB,30,1990-08-02,184,79,Serie A,US Salernitana 1919,LCB,Italy,Right,67,67,8,3,1990,jan,8,3,CB,Defenders,True,Tier 1,Middle,True,8
198904,21,G. Hanley,Grant Hanley,CB,28,1991-11-20,187,81,Championship,Norwich City,RES,Scotland,Right,70,70,11,4,1991,jan,11,4,CB,Defenders,False,Other,Top 20%,False,9
198908,22,I. Cofie,Isaac Cofie,"CDM, CM",29,1991-09-20,184,75,Super Lig,Demir Grup Sivasspor,CDM,Ghana,Right,70,70,9,3,1991,jan,9,3,CDM,Midfielders,False,Other,Top 20%,True,9
198909,17,J. Mustoe,Jordan David Mustoe,LB,25,1991-01-28,176,77,Jupiler Pro League,Westerlo,SUB,England,Left,64,66,1,1,1991,sept,5,2,LB,Defenders,False,Other,Middle,False,6
198910,16,N. Klotz,Nico Klotz,RM,28,1986-09-20,173,68,2. Bundesliga,MSV Duisburg,RES,Germany,Right,64,64,9,3,1986,jan,9,3,RM,Midfielders,False,Other,Middle,False,6
198914,18,J. Hochscheidt,Jan Hochscheidt,"CM, CAM, LM, RM",29,1987-10-04,180,80,2. Bundesliga,Eintracht Braunschweig,LM,Germany,Right,70,70,10,4,1987,jan,10,4,CM,Midfielders,False,Other,Top 20%,True,9
198921,15,S. O'Connor,Shane O'Connor,"CB, RB",24,1990-06-19,185,75,Premier Division,Bray Wanderers,RCB,Republic of Ireland,Right,53,59,6,2,1990,jan,6,2,CB,Defenders,False,Other,Bottom 20%,True,1
198926,16,Marcão,Marcos Assis de Santana,ST,29,1985-09-25,190,83,Rest of World,Figueirense,RES,Brazil,Right,66,66,9,3,1985,jan,9,3,ST,Forwards,False,Other,Middle,False,7
198927,17,T. Miller,Thomas Patrick Miller,"RB, CB",26,1990-06-29,176,72,League Two,Carlisle United,RB,England,Right,59,62,6,2,1990,sept,10,4,RB,Defenders,False,Other,Middle,True,4
198928,18,C. McGuigan,Ciarán McGuigan,CB,27,1989-12-08,176,70,Premier Division,Drogheda United,LCB,Republic of Ireland,Right,56,59,12,4,1989,jan,12,4,CB,Defenders,False,Other,Bottom 20%,True,2
198929,16,M. Griffin,Mark Griffin,"ST, RM",24,1991-06-16,173,73,Premier Division,Bohemian FC,SUB,Republic of Ireland,Right,56,61,6,2,1991,jan,6,2,ST,Forwards,False,Other,Bottom 20%,False,2
198931,20,R. Gamarra,Rodolfo Vicente Gamarra Varela,CF,30,1988-12-10,168,66,Primera Division,Cobresal,SUB,Paraguay,Right,70,70,12,4,1988,jan,12,4,CF,Forwards,False,Other,Top 20%,False,9
198932,16,Neuton,Neuton Sérgio Piccoli,"CB, LB",25,1990-03-14,182,79,La Liga,Granada,RES,Brazil,Left,68,71,3,1,1990,jan,3,1,CB,Defenders,True,Tier 1,Top 20%,False,8
198934,15,Bérgson,Bérgson Gustavo Silveira da Silva,ST,23,1991-02-09,180,76,K League 1,Busan I'Park,SUB,Brazil,Right,64,72,2,1,1991,jan,2,1,ST,Forwards,True,Tier 1,Middle,False,6
198946,20,D. D'Ambrosio,Danilo D'Ambrosio,"RB, LB",30,1988-09-09,180,75,Serie A,Inter,SUB,Italy,Right,75,75,9,3,1988,jan,9,3,RB,Defenders,True,Tier 1,Top 20%,False,10
198949,15,K. Malcuit,Kévin Malcuit,"RM, RB",22,1991-07-31,180,76,Ligue 2,Niort,SUB,France,Right,69,74,7,3,1991,jan,7,3,RM,Midfielders,False,Other,Top 20%,False,9
198950,22,Pablo Sarabia,Pablo Sarabia García,"RW, CAM",29,1992-05-11,174,70,Ligue 1,Paris Saint Germain,SUB,Spain,Left,80,80,5,2,1992,jan,5,2,RW,Forwards,True,Tier 1,Top 20%,False,10
198951,21,C. Bakambu,Cédric Bakambu,ST,29,1991-04-11,182,74,Super League,Beijing Guoan,LS,Congo DR,Right,80,80,4,2,1991,jan,4,2,ST,Forwards,False,Other,Top 20%,True,10
198952,19,S. Suciu,Sergiu Suciu,"CM, CDM",28,1990-05-08,184,76,Serie B,Venezia FC,SUB,Romania,Right,66,66,5,2,1990,jan,5,2,CM,Midfielders,False,Other,Middle,False,7
198953,18,S. Benedetti,Simone Benedetti,CB,25,1992-04-03,190,80,Serie B,Virtus Entella Chiavari,SUB,Italy,Right,69,74,4,2,1992,jan,4,2,CB,Defenders,False,Other,Top 20%,False,9
198955,18,Juan Muñiz,Juan Muñiz Gallego,"LM, CAM, RM, CM",25,1992-03-14,178,74,La Liga 2,Gimnàstic de Tarragona,RM,Spain,Left,69,72,3,1,1992,jan,3,1,LM,Midfielders,False,Other,Top 20%,True,9
198959,15,F. Paghera,Fabrizio Paghera,"CM, CDM",22,1991-12-12,173,70,Serie B,Virtus Lanciano,CM,Italy,Right,63,71,12,4,1991,jan,12,4,CM,Midfielders,False,Other,Middle,True,6
19896,15,Valerón,Juan Carlos Valerón Santana,"CAM, CDM",39,1975-06-17,186,76,La Liga 2,Las Palmas,CAM,Spain,Right,72,72,6,2,1975,jan,6,2,CAM,Midfielders,False,Other,Top 20%,True,10
198964,16,Tyronne,Tyronne Gustavo Del Pino Ramos,"CAM, RM, LM",24,1991-01-27,180,74,La Liga 2,Huesca,LM,Spain,Left,67,71,1,1,1991,jan,1,1,CAM,Midfielders,False,Other,Middle,True,8
198970,15,J. Mensah,Jonathan Mensah,"CB, RB",23,1990-07-13,188,83,Ligue 1,Évian Thonon Gaillard FC,LCB,Ghana,Right,65,69,7,3,1990,jan,7,3,CB,Defenders,True,Tier 1,Middle,True,7
198971,19,B. Kumordzi,Bennard Yao Kumordzi,CB,33,1985-03-21,187,79,Jupiler Pro League,Kortrijk,RES,Ghana,Right,68,68,3,1,1985,jan,3,1,CB,Defenders,False,Other,Top 20%,False,8
198975,15,Aday Benítez,Aday Benítez Suárez,"CF, ST",23,1991-01-18,179,70,La Liga,Espanyol,RES,Spain,Right,59,64,1,1,1991,jan,1,1,CF,Forwards,True,Tier 1,Middle,False,4
198977,16,C. Quiring,Christopher Quiring,RM,24,1990-11-23,172,70,2. Bundesliga,FC Union Berlin,RCM,Germany,Right,65,67,11,4,1990,jan,11,4,RM,Midfielders,False,Other,Middle,True,7
198989,16,R. Gigolaev,Roland Gigolaev,"LM, LB",25,1990-01-04,176,70,Ekstraklasa,Ruch Chorzów,RAM,Georgia,Right,64,65,1,1,1990,jan,1,1,LM,Midfielders,False,Other,Middle,True,6
